2296	纳兹尔-穆罕穆德/Nazr Mohammed	30	2	2	0	3	6	3	2	2	0	3	2	2	2	1	0	0	0	2.5
2702	梅米特-奥库/Mehmet Okur	30	0	0	2	5	3	3	4	4	4	5	0	0	0	0	0	0	0	3.75
1434	朱万-霍华德/Juwan Howard	29	4	3	4	3	2	3	3	2	1	2	2	0	0	0	0	0	0	2.6363636363636362
2301	卡蒂诺-莫布里/Cuttino Mobley	29	4	4	3	4	4	4	3	3	0	0	0	0	0	0	0	0	0	3.625
2431	安东尼奥-麦克戴斯/Antonio McDyess	29	6	0	0	2	3	3	3	3	3	3	3	0	0	0	0	0	0	3.2222222222222223
3219	杰里-斯塔克豪斯/Jerry Stackhouse	29	5	6	4	0	3	3	3	3	0	2	0	0	0	0	0	0	0	3.625
3416	萨波-索夫洛萨/Thabo Sefolosha	29	0	0	0	0	0	0	2	1	2	5	3	2	3	3	2	3	3	2.6363636363636362
3940	邦奇-威尔斯/Bonzi Wells	29	3	5	5	4	4	5	0	3	0	0	0	0	0	0	0	0	0	4.142857142857143
3963	厄尔-沃特森/Earl Watson	29	0	1	2	4	4	2	3	3	2	3	1	3	1	0	0	0	0	2.4166666666666665
360	安德雷-布拉奇/Andray Blatche	28	0	0	0	0	0	0	2	4	4	4	4	0	5	5	0	0	0	4.0
470	布伦特-巴里/Brent Barry	28	2	6	4	4	4	2	4	0	2	0	0	0	0	0	0	0	0	3.5
978	雷吉-埃文斯/Reggie Evans	28	0	0	2	2	3	3	2	4	2	0	0	2	4	2	2	0	0	2.5454545454545454
1446	罗波特-霍里/Robert Horry	28	4	6	4	2	4	2	4	2	0	0	0	0	0	0	0	0	0	3.5
1749	埃迪-琼斯/Eddie Jones	28	4	3	3	4	5	4	3	2	0	0	0	0	0	0	0	0	0	3.5
1899	贾莱特-杰克/Jarrett Jack	28	0	0	0	0	0	1	4	1	4	3	2	3	4	2	4	0	0	2.8
2075	罗宾-洛佩斯/Robin Lopez	28	0	0	0	0	0	0	0	0	1	3	1	1	4	5	4	4	5	3.111111111111111
2287	格雷格-门罗/Greg Monroe	28	0	0	0	0	0	0	0	0	0	0	3	4	4	4	5	3	5	4.0
2517	唐耶尔-马绍尔/Donyell Marshall	28	5	5	5	5	3	3	2	0	0	0	0	0	0	0	0	0	0	4.0
264	科里-布鲁尔/Corey Brewer	27	0	0	0	0	0	0	0	1	0	3	5	3	4	3	4	3	1	3.0
291	艾弗里-布拉德利/Avery Bradley	27	0	0	0	0	0	0	0	0	0	0	0	2	5	3	4	8	5	4.5
977	泰瑞克-埃文斯/Tyreke Evans	27	0	0	0	0	0	0	0	0	0	6	4	4	3	4	6	0	0	4.5
1697	艾森-伊利亚索瓦/Ersan Ilyasova	27	0	0	0	0	0	0	1	0	0	4	2	3	4	3	3	3	4	3.0
